# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
113.4633618; 68.5022533; 422.3986995; -1.1325571; 0.0420344; 12.2442243; -5.2347802
115.4539470; 70.2668478; 423.3253367; -1.0383086; 0.0530359; 11.3613589; -3.5278096
117.4445323; 71.9224596; 424.4349683; -0.9153323; 0.0742734; 10.7254680; -0.0717188
119.4351176; 73.3864574; 425.7696474; -0.7376951; 0.1045750; 10.7121492; -0.0717188
121.4257029; 74.5729404; 427.3658868; -0.5459844; 0.0887515; 10.6988137; 1.7695582
123.4162882; 75.4581487; 429.1462675; -0.3802683; 0.0780617; 11.0231360; 2.4388104
125.4068735; 76.0575266; 431.0410477; -0.2362386; 0.0672445; 11.4550796; 3.0942437
127.3974588; 76.3940052; 433.0006977; -0.1044477; 0.0654510; 11.9807162; 2.5156130
129.3880441; 76.4735992; 434.9888578; 0.0228615; 0.0610647; 12.3916361; 2.5273811
131.3786294; 76.3112033; 436.9726168; 0.1385145; 0.0543256; 12.7911915; 3.0092803
133.3692147; 75.9390874; 438.9280453; 0.2330825; 0.0407706; 13.2512278; 4.7311389
135.3598000; 75.4093596; 440.8447704; 0.3026713; 0.0298286; 13.9438341; 5.1784809
137.3503853; 74.7669674; 442.7270079; 0.3520405; 0.0217460; 14.6644784; 5.1655957
139.3409706; 74.0397263; 444.5788018; 0.3969110; 0.0233058; 15.3496594; 5.1527425
141.3315559; 73.2291008; 446.3946836; 0.4418407; 0.0208631; 16.0039367; 5.1399213
143.3221412; 72.3405334; 448.1814592; 0.4802412; 0.0187593; 16.6309619; 5.1271319
145.3127265; 71.3857635; 449.9294320; 0.5207121; 0.0220398; 17.2337135; 5.1143745
147.3033117; 70.3564396; 451.6332940; 0.5663229; 0.0228511; 17.8146590; 4.5495705
149.2938970; 69.2529332; 453.2862103; 0.6099641; 0.0183548; 18.3159683; 5.0903283
151.2844823; 68.0916990; 454.9028070; 0.6305938; 0.0024555; 18.8610752; -8.4418403
153.2750676; 66.9193787; 456.5128812; 0.6261091; -0.0046085; 17.9480292; -9.3118361
155.2656529; 65.7618552; 458.1335269; 0.6127443; -0.0100552; 16.8837124; -6.6808504
157.2562382; 64.6394498; 459.7774994; 0.5816511; -0.0212050; 16.0767577; -4.9431129
159.2468235; 63.5876320; 461.4655751; 0.5299038; -0.0301786; 15.4525973; -4.1196105
161.2374088; 62.6378016; 463.2155455; 0.4624254; -0.0360613; 14.9124744; -4.0251989
163.2279941; 61.8136849; 465.0284468; 0.3909056; -0.0360277; 14.3651275; -4.6032650
165.2185794; 61.1197732; 466.9021303; 0.3183416; -0.0365236; 13.7124216; -5.1961869
167.2091647; 60.5675032; 468.8109843; 0.2442094; -0.0390338; 12.9361354; -5.4689202
169.1997500; 60.1659162; 470.7594231; 0.1601678; -0.0454903; 12.0652764; -4.5688359
171.1903353; 59.9457190; 472.7295416; 0.0576109; -0.0589628; 11.2863448; -3.7397315
173.1809206; 59.9551026; 474.7127671; -0.0716488; -0.0740541; 10.6062750; -1.5827481
175.1715059; 60.2605091; 476.6833305; -0.2441280; -0.0987234; 10.3049444; -0.2975623
177.1620912; 60.9340786; 478.5487421; -0.4530690; -0.1120691; 10.2473037; -0.0654666
179.1526764; 62.0036329; 480.2204836; -0.6863183; -0.1145622; 10.2345786; -0.0654666
181.1432617; 63.4282460; 481.6137271; -0.9031649; -0.1038521; 10.2218377; 1.0836060
183.1338470; 65.0945758; 482.6959212; -1.0739665; -0.0676439; 10.4307232; 4.5723395
185.1244323; 66.9009652; 483.5453836; -1.1800739; -0.0425571; 11.2695719; 5.2206230
187.1150176; 68.7644643; 484.2344477; -1.2472938; -0.0248586; 12.1567858; 5.2076328
189.1056029; 70.6599193; 484.8360211; -1.2703600; 0.0025196; 12.9815221; -7.5911322
191.0961882; 72.5540135; 485.4473849; -1.2378415; 0.0294412; 11.7600307; -5.7191571
193.0867735; 74.4096919; 486.1686674; -1.1538274; 0.0549908; 10.7484596; -2.9118789
195.0773588; 76.1741784; 487.0917289; -1.0126476; 0.0880640; 10.1949348; -1.4500927
197.0679441; 77.7469983; 488.3043797; -0.8079982; 0.1080977; 9.9077561; -1.2246738
199.0585294; 79.0278933; 489.8234632; -0.5922815; 0.1104835; 9.6585710; -0.9762413
201.0491147; 79.9414181; 491.5856648; -0.3595755; 0.1239313; 9.4552320; -0.8914501
203.0397000; 80.3988012; 493.5131632; -0.1043675; 0.1300163; 9.2656569; -0.0535246
205.0302853; 80.3444980; 495.5001797; 0.1624156; 0.1401226; 9.2541508; -0.0535246
207.0208706; 79.7643606; 497.3991134; 0.4199521; 0.1132406; 9.2426304; 2.2728920
209.0114559; 78.7666604; 499.1233379; 0.6218194; 0.0903823; 9.7198244; 3.4020888
211.0020412; 77.4808113; 500.6375002; 0.7784917; 0.0670710; 10.3932325; 4.6875309
212.9926264; 76.0004808; 501.9659689; 0.8955650; 0.0517450; 11.2552718; 5.2208243
