# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
113.6756446; 147.2605804; 39.8975807; 2.7060259; 0.0256344; 18.0964707; 3.4005127
115.6699541; 146.4652640; 38.0701069; 2.7557534; 0.0242828; 18.4674200; 3.5052937
117.6642637; 145.7588271; 36.2048587; 2.8029163; 0.0229831; 18.8421571; 3.6184987
119.6585732; 145.1385454; 34.3088978; 2.8474771; 0.0217076; 19.2213344; 3.7490091
121.6528828; 144.6009042; 32.3889193; 2.8890892; 0.0200380; 19.6064547; 3.9078523
123.6471924; 144.1402726; 30.4484342; 2.9274020; 0.0183441; 20.0000000; 0.0000000
125.6415019; 143.7509427; 28.4924716; 2.9622456; 0.0166047; 20.0000000; 0.0000000
127.6358115; 143.4266167; 26.5247128; 2.9936765; 0.0149185; 20.0000000; 0.0000000
129.6301210; 143.1609723; 24.5481178; 3.0217632; 0.0132428; 20.0000000; 0.0000000
131.6244306; 142.9476491; 22.5654908; 3.0464971; 0.0115662; 20.0000000; 0.0000000
133.6187401; 142.7800646; 20.5779831; 3.0678886; 0.0098830; 20.0000000; 0.0000000
135.6130497; 142.6516985; 18.5877590; 3.0859153; 0.0081884; 20.0000000; 0.0000000
137.6073592; 142.5558651; 16.5961309; 3.1005405; 0.0064811; 20.0000000; 0.0000000
139.6016688; 142.4860403; 14.6024934; 3.1122091; 0.0052226; 20.0000000; 0.0000000
141.5959783; 142.4370089; 12.6088284; 3.1213989; 0.0040193; 20.0000000; 0.0000000
143.5902879; 142.4039709; 10.6153345; 3.1282583; 0.0028597; 20.0000000; 0.0000000
145.5845974; 142.3826465; 8.6209019; 3.1333354; 0.0022313; 20.0000000; 0.0000000
147.5789070; 142.3702986; 6.6269351; 3.1374504; 0.0021847; 20.0000000; 0.0000000
149.5732166; 142.3667285; 4.6325867; -3.1408573; 0.0027156; 20.0000000; 0.0000000
151.5675261; 142.3744130; 2.6387468; -3.1342092; 0.0039509; 20.0000000; 0.0000000
153.5618357; 142.3978149; 0.6446981; -3.1250791; 0.0052325; 20.0000000; 0.0000000
155.5561452; 142.4420480; -1.3496602; -3.1133129; 0.0065653; 20.0000000; 0.0000000
157.5504548; 142.5124055; -3.3423471; -3.0988179; 0.0079738; 20.0000000; 0.0000000
159.5447643; 142.6144674; -5.3341400; -3.0814999; 0.0094013; 20.0000000; 0.0000000
161.5390739; 142.7538712; -7.3238040; -3.0613043; 0.0108503; 20.0000000; 0.0000000
163.5333834; 142.9362658; -9.3096375; -3.0382143; 0.0123092; 20.0000000; 0.0000000
165.5276930; 143.1673787; -11.2906024; -3.0121990; 0.0137791; 20.0000000; 0.0000000
167.5220025; 143.4528135; -13.2642649; -2.9832395; 0.0152665; 20.0000000; 0.0000000
169.5163121; 143.7982382; -15.2285768; -2.9513089; 0.0167581; 20.0000000; -3.3602144
171.5106216; 144.2091003; -17.1801773; -2.9163946; 0.0182356; 19.6620799; -4.9928655
173.5049312; 144.6905211; -19.1150074; -2.8785668; 0.0197345; 19.1489620; -4.5792571
175.4992408; 145.2483178; -21.0300373; -2.8370278; 0.0219234; 18.6659539; -4.2306045
177.4935503; 145.8891982; -22.9185806; -2.7911352; 0.0240590; 18.2083378; -3.9177276
179.4878599; 146.6196563; -24.7734941; -2.7410415; 0.0262085; 17.7740609; -3.5883895
181.4821694; 147.4467171; -26.5890803; -2.6864842; 0.0285145; 17.3667649; -3.4342554
183.4764790; 148.3752149; -28.3539898; -2.6274919; 0.0303768; 16.9678103; -3.4340017
185.4707885; 149.4081098; -30.0583348; -2.5655211; 0.0318639; 16.5592772; -3.1979225
187.4650981; 150.5488314; -31.6951931; -2.4995760; 0.0342908; 16.1695506; -1.8281826
189.4594076; 151.7992948; -33.2493532; -2.4263420; 0.0406459; 15.9424729; -0.1584565
191.4537172; 153.1698663; -34.6949047; -2.3365028; 0.0473316; 15.9226386; -0.1584565
193.4480267; 154.6669653; -36.0137948; -2.2531604; 0.0362901; 15.9027795; 2.6642394
195.4423363; 156.2587238; -37.2204523; -2.1867073; 0.0325683; 16.2334541; 3.2527472
197.4366459; 157.9199926; -38.3172276; -2.1220518; 0.0317854; 16.6282592; 3.0385652
199.4309554; 159.6489327; -39.3091853; -2.0627000; 0.0276106; 16.9887811; 3.8506716
201.4252650; 161.4296493; -40.2018087; -2.0075579; 0.0288746; 17.4349518; 3.0327890
203.4195745; 163.2596279; -40.9911213; -1.9477453; 0.0310637; 17.7784753; 1.9840121
205.4138841; 165.1373200; -41.6663662; -1.8835098; 0.0333645; 17.9996570; 0.9878181
207.4081936; 167.0546626; -42.2168116; -1.8174001; 0.0329293; 18.1087736; 0.9966048
209.4025032; 169.0055373; -42.6405872; -1.7525885; 0.0312015; 18.2181986; 1.4367011
211.3968127; 170.9748102; -42.9416655; -1.6934010; 0.0282978; 18.3747983; 2.2347005
213.3911223; 172.9606485; -43.1314245; -1.6396492; 0.0255225; 18.6157617; 2.9386802
215.3854318; 174.9512191; -43.2191611; -1.5902677; 0.0245558; 18.9279650; -0.9600102
217.3797414; 176.9430992; -43.2095012; -1.5415615; 0.0249990; 18.8265436; -2.8614776
219.3740509; 178.9354356; -43.0998850; -1.4893494; 0.0272659; 18.5209449; -2.4245646
221.3683605; 180.9152629; -42.8826614; -1.4329897; 0.0293495; 18.2580046; -2.1610151
223.3626701; 182.8822751; -42.5495447; -1.3725682; 0.0309235; 18.0204125; -2.0622697
225.3569796; 184.8255473; -42.0955878; -1.3096330; 0.0320229; 17.7907183; -2.0131915
227.3512892; 186.7343283; -41.5197980; -1.2461118; 0.0317289; 17.5635932; -2.3697591
