# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
0.0000000; 116.0856355; -109.5715828; -3.1046437; -0.0064643; 20.0000000; 0.0000000
1.9963010; 116.1473817; -111.5675863; -3.1162609; -0.0051706; 20.0000000; 0.0000000
3.9926020; 116.1884831; -113.5633853; -3.1253521; -0.0039963; 20.0000000; 0.0000000
5.9889031; 116.2136435; -115.5589307; -3.1322619; -0.0029283; 20.0000000; 0.0000000
7.9852041; 116.2270118; -117.5551241; -3.1372399; -0.0020573; 20.0000000; 0.0000000
9.9815051; 116.2319911; -119.5510673; -3.1410271; -0.0022494; 20.0000000; 0.0000000
11.9778061; 116.2278574; -121.5477288; 3.1364968; -0.0034241; 20.0000000; 0.0000000
13.9741071; 116.2100007; -123.5435042; 3.1283611; -0.0047270; 20.0000000; 0.0000000
15.9704081; 116.1733184; -125.5394407; 3.1176573; -0.0059731; 20.0000000; 0.0000000
17.9667092; 116.1128291; -127.5352673; 3.1045314; -0.0071741; 20.0000000; 0.0000000
19.9630102; 116.0237895; -129.5292570; 3.0890017; -0.0083871; 20.0000000; 0.0000000
21.9593112; 115.9013555; -131.5218519; 3.0710430; -0.0096070; 20.0000000; 0.0000000
23.9556122; 115.7407122; -133.5118970; 3.0506356; -0.0108366; 20.0000000; 0.0000000
25.9519132; 115.5370872; -135.4976470; 3.0277636; -0.0120813; 20.0000000; 0.0000000
27.9482143; 115.2856149; -137.4780473; 3.0023983; -0.0133266; 20.0000000; 0.0000000
29.9445153; 114.9815486; -139.4510541; 2.9745525; -0.0145737; 20.0000000; 0.0000000
31.9408163; 114.6201564; -141.4143983; 2.9441204; -0.0159203; 20.0000000; -2.1699294
33.9371173; 114.1966357; -143.3650565; 2.9110859; -0.0170738; 19.7822227; -5.5266963
35.9334183; 113.7068951; -145.3002669; 2.8760529; -0.0181550; 19.2164106; -3.9941951
37.9297193; 113.1448597; -147.2161107; 2.8347144; -0.0232836; 18.7968935; -2.7030733
39.9260204; 112.4945751; -149.1035439; 2.7833930; -0.0277669; 18.5075906; -1.7061265
41.9223214; 111.7411505; -150.9512500; 2.7241695; -0.0312872; 18.3226370; -1.4701691
43.9186224; 110.8777174; -152.7519346; 2.6663100; -0.0267049; 18.1617517; -3.2921357
45.9149234; 109.9185137; -154.5045785; 2.6159172; -0.0249227; 17.7962085; -4.2802970
47.9112244; 108.8753454; -156.2033675; 2.5656694; -0.0255471; 17.3094054; -4.5064338
49.9075255; 107.7451154; -157.8493182; 2.5138180; -0.0262873; 16.7816304; -3.4691566
51.9038265; 106.5290179; -159.4332390; 2.4576307; -0.0324836; 16.3637452; -0.7928504
53.9001275; 105.2136090; -160.9328086; 2.3816921; -0.0429790; 16.2667336; -0.1649675
55.8964285; 103.7766719; -162.3181079; 2.2932789; -0.0454635; 16.2464757; -0.1649675
57.8927295; 102.2209086; -163.5696482; 2.2052298; -0.0402463; 16.2261925; 1.2390246
59.8890305; 100.5699109; -164.6918393; 2.1326976; -0.0337723; 16.3779197; 2.7734049
61.8853316; 98.8457723; -165.6979112; 2.0653787; -0.0336103; 16.7125509; 2.4377566
63.8816326; 97.0594325; -166.5857220; 1.9989953; -0.0327606; 17.0012455; 2.3501375
65.8779336; 95.2191718; -167.3550599; 1.9349430; -0.0317224; 17.2749967; 2.3466969
67.8742346; 93.3325076; -168.0064883; 1.8715225; -0.0318898; 17.5440856; 1.9921039
69.8705356; 91.4075320; -168.5373305; 1.8085279; -0.0310806; 17.7693167; 1.9889886
71.8668367; 89.4542523; -168.9475655; 1.7474117; -0.0301268; 17.9913828; 2.0459462
73.8631377; 87.4804815; -169.2395651; 1.6882386; -0.0292081; 18.2169840; 2.0996429
75.8594387; 85.4918461; -169.4160717; 1.6306498; -0.0284744; 18.4456375; 2.0991898
77.8557397; 83.4971036; -169.4792427; 1.5744490; -0.0278873; 18.6714427; 2.0599474
79.8520407; 81.5019511; -169.4313368; 1.5192932; -0.0274196; 18.8904030; -0.2770419
81.8483417; 79.5120870; -169.2742535; 1.4648310; -0.0271543; 18.8611030; -2.5111052
83.8446428; 77.5344414; -169.0098081; 1.4110721; -0.0266706; 18.5934225; -2.9662705
85.8409438; 75.5752163; -168.6407057; 1.3578064; -0.0276824; 18.2721708; -2.3822655
87.8372448; 73.6341399; -168.1623956; 1.2997267; -0.0302763; 18.0100191; -0.5916481
89.8335458; 71.7307460; -167.5672022; 1.2338106; -0.0360548; 17.9443186; -0.5196887
91.8298468; 69.8692949; -166.8356697; 1.1594236; -0.0349195; 17.8864100; -0.7200796
93.8261479; 68.0684650; -165.9791799; 1.0963837; -0.0291009; 17.8058605; -2.8853455
95.8224489; 66.3204962; -165.0170371; 1.0392322; -0.0279695; 17.4793774; -3.4018882
97.8187499; 64.6328251; -163.9601963; 0.9825515; -0.0300760; 17.0864346; -2.4850120
99.8150509; 63.0053759; -162.7996576; 0.9188017; -0.0343632; 16.7935876; -0.3653116
101.8113519; 61.4635077; -161.5302844; 0.8426792; -0.0420936; 16.7501056; -0.1749173
103.8076529; 60.0324975; -160.1391946; 0.7564395; -0.0428774; 16.7292458; -0.1749173
105.8039540; 58.7257844; -158.6315768; 0.6729215; -0.0391449; 16.7083598; 0.8974688
107.8002550; 57.5388407; -157.0257967; 0.6027996; -0.0311745; 16.8152468; 3.0085998
109.7965560; 56.4575578; -155.3488680; 0.5431383; -0.0291738; 17.1687118; 3.2163663
111.7928570; 55.4755608; -153.6117116; 0.4864295; -0.0274797; 17.5387097; 3.3548177
113.7891580; 54.5893700; -151.8216294; 0.4336415; -0.0253726; 17.9164949; 3.6547464
115.7854591; 53.7966517; -149.9914799; 0.3842199; -0.0242430; 18.3191904; 3.6544932
117.7817601; 53.0925944; -148.1230563; 0.3369252; -0.0229835; 18.7131952; 3.7326770
119.7780611; 52.4747696; -146.2236003; 0.2925055; -0.0215139; 19.1072438; 3.9173693
121.7743621; 51.9394766; -144.3013846; 0.2512395; -0.0198550; 19.5122337; 4.2026906
123.7706631; 51.4805180; -142.3583734; 0.2132354; -0.0181755; 19.9375760; 0.6244211
125.7669642; 51.0923117; -140.3997273; 0.1786671; -0.0164584; 20.0000000; 0.0000000
127.7632652; 50.7688011; -138.4301354; 0.1474858; -0.0147904; 20.0000000; 0.0000000
129.7595662; 50.5035252; -136.4513831; 0.1195956; -0.0131486; 20.0000000; 0.0000000
131.7558672; 50.2903028; -134.4665264; 0.0949737; -0.0115229; 20.0000000; 0.0000000
133.7521682; 50.1227423; -132.4770936; 0.0736357; -0.0098537; 20.0000000; 0.0000000
135.7484692; 49.9943636; -130.4847624; 0.0555918; -0.0082528; 20.0000000; 0.0000000
137.7447703; 49.8988627; -128.4911670; 0.0406537; -0.0067169; 20.0000000; 0.0000000
139.7410713; 49.8302963; -126.4953549; 0.0284242; -0.0055312; 20.0000000; 0.0000000
141.7373723; 49.7838050; -124.4997146; 0.0185330; -0.0044098; 20.0000000; 0.0000000
143.7336733; 49.7548913; -122.5042177; 0.0108013; -0.0033358; 20.0000000; 0.0000000
145.7299743; 49.7392620; -120.5081211; 0.0052170; -0.0022573; 20.0000000; 0.0000000
147.7262754; 49.7328106; -118.5121912; 0.0012611; -0.0021948; 20.0000000; 0.0000000
149.7225764; 49.7352462; -116.5154386; -0.0039901; -0.0030760; 20.0000000; 0.0000000
151.7188774; 49.7501882; -114.5196305; -0.0114092; -0.0043573; 20.0000000; 0.0000000
153.7151784; 49.7824989; -112.5235723; -0.0213959; -0.0056593; 20.0000000; 0.0000000
155.7114794; 49.8373732; -110.5276286; -0.0340160; -0.0069816; 20.0000000; 0.0000000
157.7077804; 49.9200378; -108.5333424; -0.0492813; -0.0083142; 20.0000000; 0.0000000
