# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
89.8334946; 164.9809934; 101.4328544; 1.2338118; -0.0360547; 17.9443301; -0.5197152
91.8297945; 163.1195423; 102.1643838; 1.1594254; -0.0349192; 17.8864185; -0.7201793
93.8260944; 161.3187116; 103.0208694; 1.0963859; -0.0291008; 17.8058580; -2.8853693
95.8223943; 159.5707416; 103.9830075; 1.0392347; -0.0279694; 17.4793722; -3.4019104
97.8186942; 157.8830689; 105.0398433; 0.9825541; -0.0300760; 17.0864270; -2.4850362
99.8149941; 156.2556175; 106.2003771; 0.9188044; -0.0343631; 16.7935771; -0.3653446
101.8112939; 154.7137465; 107.4697453; 0.8426821; -0.0420936; 16.7500913; -0.1749170
103.8075938; 153.2827329; 108.8608300; 0.7564425; -0.0428775; 16.7292314; -0.1749170
105.8038937; 151.9760162; 110.3684431; 0.6729242; -0.0391451; 16.7083455; 0.8974367
107.8001936; 150.7890690; 111.9742194; 0.6028020; -0.0311747; 16.8152287; 3.0085636
109.7964935; 149.7077832; 113.6511446; 0.5431402; -0.0291740; 17.1686897; 3.2163166
111.7927933; 148.7257837; 115.3882984; 0.4864310; -0.0274799; 17.5386821; 3.3547841
113.7890932; 147.8395910; 117.1783785; 0.4336426; -0.0253728; 17.9164640; 3.6547155
115.7853931; 147.0468715; 119.0085262; 0.3842207; -0.0242431; 18.3191566; 3.6544638
117.7816930; 146.3428133; 120.8769482; 0.3369257; -0.0229837; 18.7131587; 3.7326550
119.7779929; 145.7249882; 122.7764030; 0.2925057; -0.0215141; 19.1072056; 3.9173495
121.7742927; 145.1896953; 124.6986175; 0.2512395; -0.0198552; 19.5121940; 4.2026756
123.7705926; 144.7307372; 126.6416277; 0.2132352; -0.0181756; 19.9375354; 0.6248269
125.7668925; 144.3425317; 128.6002727; 0.1786667; -0.0164585; 20.0000000; 0.0000000
127.7631924; 144.0190222; 130.5698637; 0.1474852; -0.0147904; 20.0000000; 0.0000000
129.7594923; 143.7537475; 132.5486149; 0.1195950; -0.0131486; 20.0000000; 0.0000000
131.7557921; 143.5405266; 134.5334706; 0.0949730; -0.0115230; 20.0000000; 0.0000000
133.7520920; 143.3729675; 136.5229024; 0.0736350; -0.0098537; 20.0000000; 0.0000000
135.7483919; 143.2445903; 138.5152326; 0.0555912; -0.0082527; 20.0000000; 0.0000000
137.7446918; 143.1490906; 140.5088269; 0.0406532; -0.0067168; 20.0000000; 0.0000000
139.7409917; 143.0805252; 142.5046379; 0.0284237; -0.0055312; 20.0000000; 0.0000000
141.7372916; 143.0340347; 144.5002771; 0.0185327; -0.0044097; 20.0000000; 0.0000000
143.7335914; 143.0051213; 146.4957728; 0.0108012; -0.0033357; 20.0000000; 0.0000000
145.7298913; 142.9894922; 148.4918683; 0.0052170; -0.0022573; 20.0000000; 0.0000000
147.7261912; 142.9830407; 150.4877971; 0.0012612; -0.0021948; 20.0000000; 0.0000000
149.7224911; 142.9854761; 152.4845485; -0.0039901; -0.0030760; 20.0000000; 0.0000000
151.7187910; 143.0004180; 154.4803555; -0.0114092; -0.0043573; 20.0000000; 0.0000000
153.7150908; 143.0327285; 156.4764125; -0.0213957; -0.0056593; 20.0000000; 0.0000000
155.7113907; 143.0876025; 158.4723551; -0.0340159; -0.0069816; 20.0000000; 0.0000000
157.7076906; 143.1702667; 160.4666403; -0.0492811; -0.0083142; 20.0000000; 0.0000000
159.7039905; 143.2860369; 162.4596111; -0.0672118; -0.0096514; 20.0000000; 0.0000000
161.7002904; 143.4402011; 164.4501604; -0.0878233; -0.0109957; 20.0000000; 0.0000000
163.6965902; 143.6379746; 166.4364664; -0.1111038; -0.0123312; 20.0000000; 0.0000000
165.6928901; 143.8846081; 168.4174761; -0.1370748; -0.0136999; 20.0000000; 0.0000000
167.6891900; 144.1853337; 170.3910156; -0.1658227; -0.0150949; 20.0000000; 0.0000000
169.6854899; 144.5452662; 172.3545527; -0.1971766; -0.0163219; 20.0000000; -1.6329494
171.6817898; 144.9690310; 174.3053450; -0.2311182; -0.0177800; 19.8363375; -4.9640473
173.6780897; 145.4617389; 176.2396644; -0.2682651; -0.0194548; 19.3303087; -4.5449135
175.6743895; 146.0295193; 178.1535549; -0.3092321; -0.0215948; 18.8551004; -4.0518187
177.6706894; 146.6793770; 180.0413234; -0.3546655; -0.0240476; 18.4211162; -3.4700434
179.6669893; 147.4188222; 181.8948812; -0.4054414; -0.0268321; 18.0411482; -3.1393205
181.6632892; 148.2564744; 183.7073272; -0.4611111; -0.0289385; 17.6903640; -3.1210345
183.6595891; 149.1972058; 185.4685534; -0.5202614; -0.0296352; 17.3345878; -3.2264669
185.6558889; 150.2394405; 187.1696022; -0.5790673; -0.0294395; 16.9589488; -3.7104133
187.6521888; 151.3823537; 188.8084707; -0.6393620; -0.0309376; 16.5164085; -3.6559929
189.6484887; 152.6226681; 190.3721936; -0.7016097; -0.0305423; 16.0684421; -4.2036367
191.6447886; 153.9546220; 191.8563437; -0.7606917; -0.0304272; 15.5374192; -0.1505066
193.6410885; 155.3832712; 193.2508232; -0.8407779; -0.0498317; 15.5180695; -0.1505066
195.6373883; 156.9389869; 194.5012645; -0.9443366; -0.0449916; 15.4986957; 1.0424564
197.6336882; 158.6008299; 195.6080269; -1.0168001; -0.0306638; 15.6323920; 4.3539000
199.6299881; 160.3313735; 196.6041643; -1.0812518; -0.0338474; 16.1788461; 2.9766785
201.6262880; 162.1229629; 197.4816399; -1.1490504; -0.0330272; 16.5420599; 2.7914328
203.6225879; 163.9678109; 198.2391840; -1.2125907; -0.0312128; 16.8755687; 2.9330826
205.6188877; 165.8576997; 198.8802482; -1.2749871; -0.0313356; 17.2190431; 2.5238272
207.6151876; 167.7848765; 199.4026343; -1.3369236; -0.0305933; 17.5091998; 2.4293360
209.6114875; 169.7395168; 199.8061912; -1.3972060; -0.0297987; 17.7840222; 2.3778612
211.6077874; 171.7140521; 200.0927602; -1.4558708; -0.0290139; 18.0489693; 2.3446813
213.6040873; 173.7030742; 200.2645526; -1.5132151; -0.0284321; 18.3064651; 2.2622021
215.6003872; 175.6980098; 200.3231877; -1.5694401; -0.0279146; 18.5515157; 2.1778317
217.5966870; 177.6930299; 200.2706378; -1.6246691; -0.0274925; 18.7844069; 2.0786366
219.5929869; 179.6824916; 200.1085938; -1.6794283; -0.0273759; 19.0040287; -2.2175384
221.5892868; 181.6599744; 199.8383913; -1.7335349; -0.0267565; 18.7696394; -2.7778058
223.5855867; 183.6180008; 199.4633259; -1.7867045; -0.0272016; 18.4718353; -2.8104052
225.5818866; 185.5575478; 198.9813277; -1.8424352; -0.0284733; 18.1655684; -0.7385464
227.5781864; 187.4610995; 198.3880469; -1.9056026; -0.0350596; 18.0842239; -0.6789678
229.5744863; 189.3249460; 197.6621574; -1.9782690; -0.0341949; 18.0091174; -0.8371570
231.5707862; 191.1300562; 196.8133737; -2.0405195; -0.0290059; 17.9160787; -2.7941143
233.5670861; 192.8826510; 195.8597782; -2.0972174; -0.0276030; 17.6019912; -3.6413178
235.5633860; 194.5759952; 194.8126618; -2.1526051; -0.0289286; 17.1840557; -2.9634701
237.5596858; 196.2121269; 193.6654671; -2.2130448; -0.0325044; 16.8362650; -1.0168164
239.5559857; 197.7690195; 192.4138684; -2.2852607; -0.0399349; 16.7152649; -0.1741904
241.5522856; 199.2213827; 191.0450273; -2.3687984; -0.0430563; 16.6944484; -0.1741904
243.5485855; 200.5510073; 189.5568965; -2.4556200; -0.0413904; 16.6736059; 0.3193274
245.5448854; 201.7552018; 187.9641244; -2.5301809; -0.0333533; 16.7117947; 2.5103970
247.5411852; 202.8472601; 186.2946317; -2.5937147; -0.0307525; 17.0090297; 2.9222561
249.5374851; 203.8352999; 184.5605192; -2.6529545; -0.0285471; 17.3486164; 3.2199457
251.5337850; 204.7236348; 182.7715349; -2.7076931; -0.0262745; 17.7152602; 3.5581212
253.5300849; 205.5154558; 180.9406441; -2.7586534; -0.0248606; 18.1117807; 3.6397861
255.5263848; 206.2160861; 179.0711246; -2.8069108; -0.0233761; 18.5086144; 3.7779664
257.5226847; 206.8289309; 177.1702952; -2.8519604; -0.0217528; 18.9117084; 3.9965111
259.5189845; 207.3583071; 175.2463230; -2.8936468; -0.0200369; 19.3289727; 4.2805255
261.5152844; 207.8105370; 173.3017646; -2.9319685; -0.0183225; 19.7661228; 2.3294069
263.5115843; 208.1913724; 171.3417830; -2.9668105; -0.0165862; 20.0000000; 0.0000000
265.5078842; 208.5070135; 169.3708468; -2.9982074; -0.0148772; 20.0000000; 0.0000000
267.5041841; 208.7640280; 167.3910290; -3.0262248; -0.0131856; 20.0000000; 0.0000000
269.5004839; 208.9688188; 165.4053340; -3.0508600; -0.0114993; 20.0000000; 0.0000000
271.4967838; 209.1279957; 163.4152043; -3.0721393; -0.0098182; 20.0000000; 0.0000000
273.4930837; 209.2481282; 161.4223937; -3.0900679; -0.0081414; 20.0000000; 0.0000000
275.4893836; 209.3358357; 159.4284175; -3.1046437; -0.0064643; 20.0000000; 0.0000000
