# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
113.6755985; 54.0103216; 39.8975450; 2.7060252; 0.0256344; 18.0964750; 3.4004947
115.6699073; 53.2150044; 38.0700723; 2.7557528; 0.0242829; 18.4674222; 3.5052810
117.6642160; 52.5085668; 36.2048253; 2.8029157; 0.0229831; 18.8421577; 3.6184913
119.6585248; 51.8882844; 34.3088656; 2.8474765; 0.0217076; 19.2213341; 3.7490070
121.6528335; 51.3506424; 32.3888880; 2.8890886; 0.0200380; 19.6064540; 3.9078607
123.6471423; 50.8900099; 30.4484040; 2.9274015; 0.0183441; 20.0000000; 0.0000000
125.6414510; 50.5006791; 28.4924424; 2.9622450; 0.0166047; 20.0000000; 0.0000000
127.6357597; 50.1763522; 26.5246846; 2.9936759; 0.0149185; 20.0000000; 0.0000000
129.6300685; 49.9107069; 24.5480905; 3.0217627; 0.0132428; 20.0000000; 0.0000000
131.6243772; 49.6973828; 22.5654644; 3.0464966; 0.0115663; 20.0000000; 0.0000000
133.6186860; 49.5297974; 20.5779576; 3.0678882; 0.0098830; 20.0000000; 0.0000000
135.6129947; 49.4014306; 18.5877344; 3.0859149; 0.0081884; 20.0000000; 0.0000000
137.6073035; 49.3055965; 16.5961071; 3.1005401; 0.0064811; 20.0000000; 0.0000000
139.6016122; 49.2357711; 14.6024704; 3.1122088; 0.0052226; 20.0000000; 0.0000000
141.5959210; 49.1867392; 12.6088063; 3.1213987; 0.0040193; 20.0000000; 0.0000000
143.5902297; 49.1537009; 10.6153132; 3.1282582; 0.0028598; 20.0000000; 0.0000000
145.5845385; 49.1323763; 8.6208814; 3.1333353; 0.0022314; 20.0000000; 0.0000000
147.5788472; 49.1200284; 6.6269154; 3.1374505; 0.0021848; 20.0000000; 0.0000000
149.5731560; 49.1164586; 4.6325678; -3.1408572; 0.0027156; 20.0000000; 0.0000000
151.5674647; 49.1241433; 2.6387287; -3.1342091; 0.0039509; 20.0000000; 0.0000000
153.5617734; 49.1475455; 0.6446808; -3.1250790; 0.0052325; 20.0000000; 0.0000000
155.5560822; 49.1917786; -1.3496767; -3.1133128; 0.0065653; 20.0000000; 0.0000000
157.5503909; 49.2621362; -3.3423628; -3.0988179; 0.0079738; 20.0000000; 0.0000000
159.5446997; 49.3641981; -5.3341548; -3.0815000; 0.0094012; 20.0000000; 0.0000000
161.5390084; 49.5036017; -7.3238181; -3.0613044; 0.0108503; 20.0000000; 0.0000000
163.5333172; 49.6859961; -9.3096508; -3.0382143; 0.0123092; 20.0000000; 0.0000000
165.5276259; 49.9171088; -11.2906149; -3.0121991; 0.0137791; 20.0000000; 0.0000000
167.5219347; 50.2025433; -13.2642766; -2.9832396; 0.0152665; 20.0000000; 0.0000000
169.5162434; 50.5479677; -15.2285877; -2.9513090; 0.0167581; 20.0000000; -3.3602899
171.5105522; 50.9588294; -17.1801874; -2.9163947; 0.0182356; 19.6620723; -4.9928676
173.5048609; 51.4402499; -19.1150169; -2.8785669; 0.0197345; 19.1489543; -4.5792574
175.4991697; 51.9980462; -21.0300460; -2.8370279; 0.0219234; 18.6659461; -4.2306034
177.4934784; 52.6389262; -22.9185886; -2.7911353; 0.0240590; 18.2083301; -3.9177257
179.4877871; 53.3693839; -24.7735013; -2.7410415; 0.0262085; 17.7740534; -3.5883852
181.4820959; 54.1964444; -26.5890869; -2.6864842; 0.0285146; 17.3667579; -3.4342531
183.4764046; 55.1249419; -28.3539956; -2.6274918; 0.0303769; 16.9678036; -3.4340025
185.4707134; 56.1578365; -30.0583398; -2.5655210; 0.0318639; 16.5592704; -3.1979059
187.4650221; 57.2985578; -31.6951973; -2.4995758; 0.0342909; 16.1695458; -1.8281853
189.4593309; 58.5490211; -33.2493565; -2.4263417; 0.0406459; 15.9424678; -0.1584564
191.4536396; 59.9195924; -34.6949070; -2.3365026; 0.0473316; 15.9226335; -0.1584564
193.4479484; 61.4166911; -36.0137963; -2.2531601; 0.0362901; 15.9027745; 2.6642375
195.4422571; 63.0084492; -37.2204529; -2.1867071; 0.0325683; 16.2334488; 3.2527524
197.4365659; 64.6697176; -38.3172274; -2.1220516; 0.0317854; 16.6282544; 3.0385598
199.4308746; 66.3986573; -39.3091842; -2.0626997; 0.0276106; 16.9887757; 3.8506713
201.4251833; 68.1793734; -40.2018068; -2.0075576; 0.0288746; 17.4349463; 3.0327927
203.4194921; 70.0093515; -40.9911187; -1.9477451; 0.0310637; 17.7784702; 1.9840127
205.4138008; 71.8870429; -41.6663628; -1.8835096; 0.0333645; 17.9996520; 0.9878217
207.4081096; 73.8043848; -42.2168075; -1.8173998; 0.0329293; 18.1087690; 0.9966072
209.4024183; 75.7552589; -42.6405824; -1.7525883; 0.0312015; 18.2181942; 1.4367015
211.3967271; 77.7245310; -42.9416601; -1.6934008; 0.0282978; 18.3747939; 2.2346996
213.3910358; 79.7103686; -43.1314186; -1.6396489; 0.0255225; 18.6157571; 2.9386730
215.3853446; 81.7009384; -43.2191545; -1.5902673; 0.0245559; 18.9279596; -0.9599462
217.3796533; 83.6928177; -43.2094938; -1.5415611; 0.0249990; 18.8265450; -2.8614676
219.3739621; 85.6851533; -43.0998769; -1.4893490; 0.0272660; 18.5209475; -2.4245605
221.3682708; 87.6649797; -42.8826525; -1.4329892; 0.0293495; 18.2580079; -2.1610128
223.3625796; 89.6319909; -42.5495351; -1.3725678; 0.0309235; 18.0204162; -2.0622662
225.3568883; 91.5752622; -42.0955777; -1.3096327; 0.0320229; 17.7907226; -2.0131888
227.3511970; 93.4840422; -41.5197874; -1.2461114; 0.0317289; 17.5635978; -2.3697506
229.3455058; 95.3523014; -40.8244168; -1.1827872; 0.0318780; 17.2924244; -2.6197427
231.3398145; 97.1722046; -40.0120056; -1.1190008; 0.0321645; 16.9876069; -2.8496624
233.3341233; 98.9371812; -39.0842653; -1.0546725; 0.0322365; 16.6497020; -2.0500929
235.3284320; 100.6368567; -38.0436608; -0.9861938; 0.0376086; 16.4023029; -0.7123509
237.3227408; 102.2562592; -36.8765383; -0.9044819; 0.0430288; 16.3154603; -0.1659577
239.3170495; 103.7685639; -35.5768676; -0.8165415; 0.0451922; 16.2951619; -0.1659577
241.3113583; 105.1602798; -34.1510532; -0.7326755; 0.0380544; 16.2748383; 1.7549705
243.3056670; 106.4407771; -32.6221937; -0.6636712; 0.0324890; 16.4884889; 2.9972977
245.2999758; 107.6194517; -31.0125983; -0.6012465; 0.0301129; 16.8471167; 3.2758036
247.2942845; 108.6987383; -29.3382040; -0.5452473; 0.0260242; 17.2305330; 4.0880956
249.2885933; 109.6903175; -27.6083613; -0.4963205; 0.0243216; 17.6973760; 4.1868053
251.2829020; 110.5975283; -25.8299833; -0.4467978; 0.0252986; 18.1630582; 3.4478963
253.2772107; 111.4114563; -24.0106501; -0.3936033; 0.0281277; 18.5377729; 2.1191698
255.2715195; 112.1231971; -22.1475009; -0.3366336; 0.0268302; 18.7643700; 2.3329819
257.2658282; 112.7349681; -20.2489744; -0.2886719; 0.0212902; 19.0107063; 4.0796837
259.2601370; 113.2632391; -18.3263654; -0.2483279; 0.0191872; 19.4339716; 4.5173525
261.2544457; 113.7176234; -16.3843929; -0.2119303; 0.0174802; 19.8921402; 1.0787592
263.2487545; 114.1039585; -14.4278605; -0.1784216; 0.0161275; 20.0000000; 0.0000000
265.2430632; 114.4273226; -12.4599664; -0.1478303; 0.0145542; 20.0000000; 0.0000000
267.2373720; 114.6934368; -10.4834242; -0.1203410; 0.0130243; 20.0000000; 0.0000000
269.2316807; 114.9080889; -8.5009331; -0.0958643; 0.0115267; 20.0000000; 0.0000000
271.2259895; 115.0771652; -6.5135427; -0.0743772; 0.0100190; 20.0000000; 0.0000000
273.2202982; 115.2064826; -4.5233517; -0.0558947; 0.0085157; 20.0000000; 0.0000000
275.2146070; 115.3019612; -2.5317566; -0.0404125; 0.0070140; 20.0000000; 0.0000000
