# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
69.8705208; -4.9422131; -168.5373203; 1.8085281; -0.0310806; 17.7693231; 1.9889888
71.8668214; -6.8954923; -168.9475556; 1.7474119; -0.0301268; 17.9913891; 2.0459460
73.8631220; -8.8692625; -169.2395556; 1.6882389; -0.0292081; 18.2169901; 2.0996419
75.8594226; -10.8578975; -169.4160628; 1.6306501; -0.0284743; 18.4456434; 2.0991881
77.8557232; -12.8526395; -169.4792346; 1.5744494; -0.0278873; 18.6714483; 2.0599446
79.8520238; -14.8477917; -169.4313294; 1.5192936; -0.0274196; 18.8904081; -0.2771550
81.8483244; -16.8376553; -169.2742470; 1.4648314; -0.0271543; 18.8610962; -2.5111121
83.8446250; -18.8153007; -169.0098024; 1.4110725; -0.0266706; 18.5934150; -2.9662724
85.8409255; -20.7745254; -168.6407009; 1.3578068; -0.0276825; 18.2721630; -2.3822662
87.8372261; -22.7156016; -168.1623917; 1.2997271; -0.0302764; 18.0100111; -0.5916520
89.8335267; -24.6189954; -167.5671991; 1.2338109; -0.0360548; 17.9443102; -0.5196920
91.8298273; -26.4804463; -166.8356674; 1.1594239; -0.0349195; 17.8864012; -0.7200888
93.8261279; -28.2812762; -165.9791783; 1.0963840; -0.0291009; 17.8058507; -2.8853394
95.8224285; -30.0292448; -165.0170362; 1.0392325; -0.0279696; 17.4793681; -3.4018805
97.8187291; -31.7169158; -163.9601959; 0.9825516; -0.0300761; 17.0864261; -2.4850051
99.8150297; -33.3443647; -162.7996576; 0.9188017; -0.0343632; 16.7935798; -0.3653056
101.8113303; -34.8862325; -161.5302846; 0.8426792; -0.0420937; 16.7500986; -0.1749171
103.8076309; -36.3172423; -160.1391949; 0.7564393; -0.0428774; 16.7292388; -0.1749171
105.8039315; -37.6239549; -158.6315773; 0.6729213; -0.0391449; 16.7083528; 0.8974735
107.8002321; -38.8108979; -157.0257972; 0.6027994; -0.0311745; 16.8152404; 3.0086052
109.7965327; -39.8921803; -155.3488688; 0.5431381; -0.0291738; 17.1687061; 3.2163677
111.7928333; -40.8741768; -153.6117125; 0.4864293; -0.0274797; 17.5387041; 3.3548200
113.7891339; -41.7603670; -151.8216305; 0.4336412; -0.0253726; 17.9164896; 3.6547487
115.7854345; -42.5530847; -149.9914812; 0.3842196; -0.0242430; 18.3191854; 3.6544955
117.7817351; -43.2571415; -148.1230579; 0.3369250; -0.0229835; 18.7131905; 3.7326802
119.7780357; -43.8749656; -146.2236021; 0.2925052; -0.0215139; 19.1072395; 3.9173726
121.7743362; -44.4102581; -144.3013867; 0.2512393; -0.0198550; 19.5122297; 4.2026936
123.7706368; -44.8692163; -142.3583758; 0.2132352; -0.0181755; 19.9375723; 0.6244582
125.7669374; -45.2574221; -140.3997301; 0.1786669; -0.0164584; 20.0000000; 0.0000000
127.7632380; -45.5809322; -138.4301385; 0.1474856; -0.0147904; 20.0000000; 0.0000000
129.7595386; -45.8462077; -136.4513866; 0.1195954; -0.0131486; 20.0000000; 0.0000000
131.7558392; -46.0594296; -134.4665303; 0.0949735; -0.0115229; 20.0000000; 0.0000000
133.7521398; -46.2269897; -132.4770979; 0.0736355; -0.0098537; 20.0000000; 0.0000000
135.7484404; -46.3553680; -130.4847670; 0.0555916; -0.0082528; 20.0000000; 0.0000000
137.7447410; -46.4508686; -128.4911721; 0.0406535; -0.0067169; 20.0000000; 0.0000000
139.7410416; -46.5194346; -126.4953603; 0.0284240; -0.0055312; 20.0000000; 0.0000000
141.7373422; -46.5659255; -124.4997205; 0.0185328; -0.0044098; 20.0000000; 0.0000000
143.7336428; -46.5948389; -122.5042240; 0.0108012; -0.0033357; 20.0000000; 0.0000000
145.7299434; -46.6104680; -120.5081278; 0.0052170; -0.0022572; 20.0000000; 0.0000000
147.7262440; -46.6169195; -118.5121983; 0.0012612; -0.0021947; 20.0000000; 0.0000000
149.7225446; -46.6144843; -116.5154462; -0.0039899; -0.0030760; 20.0000000; 0.0000000
151.7188452; -46.5995428; -114.5196385; -0.0114090; -0.0043573; 20.0000000; 0.0000000
153.7151458; -46.5672327; -112.5235807; -0.0213955; -0.0056593; 20.0000000; 0.0000000
155.7114463; -46.5123591; -110.5276374; -0.0340156; -0.0069816; 20.0000000; 0.0000000
157.7077469; -46.4296953; -108.5333516; -0.0492809; -0.0083142; 20.0000000; 0.0000000
159.7040475; -46.3139256; -106.5403799; -0.0672116; -0.0096514; 20.0000000; 0.0000000
