# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
39.8861890; 205.2067329; 305.9846842; 0.3498701; 0.0241409; 18.1936587; -3.8753944
41.8804985; 204.4771303; 307.8400240; 0.4002105; 0.0263723; 17.7637762; -3.5111686
43.8748079; 203.6503501; 309.6557011; 0.4551878; 0.0287759; 17.3651096; -3.3632993
45.8691174; 202.7212520; 311.4202186; 0.5147206; 0.0305998; 16.9744547; -3.3578264
47.8634268; 201.6869636; 313.1238195; 0.5769789; 0.0319143; 16.5752533; -3.2543217
49.8577363; 200.5448470; 314.7597137; 0.6427075; 0.0340362; 16.1789609; -1.8379398
51.8520457; 199.2936748; 316.3134131; 0.7154814; 0.0405658; 15.9507972; -0.1586220
53.8463552; 197.9228081; 317.7585625; 0.8053929; 0.0472822; 15.9309526; -0.1586220
55.8406646; 196.4254472; 319.0770574; 0.8885898; 0.0362083; 15.9110832; 2.6751962
57.8349741; 194.8335194; 320.2835516; 0.9549923; 0.0325517; 16.2429340; 3.2469005
59.8292835; 193.1721536; 321.3802390; 1.0195245; 0.0316719; 16.6368132; 3.0607530
61.8235930; 191.4434262; 322.3723553; 1.0786776; 0.0275351; 16.9997568; 3.8619628
63.8179024; 189.6628322; 323.2654554; 1.1337815; 0.0288552; 17.4469375; 3.0263525
65.8122119; 187.8331070; 324.0552707; 1.1935300; 0.0310257; 17.7895080; 1.9836195
67.8065213; 185.9556174; 324.7311985; 1.2576855; 0.0333202; 18.0105108; 0.9889097
69.8008308; 184.0385842; 325.2825002; 1.3236893; 0.0328932; 18.1196822; 0.9952169
71.7951402; 182.0879968; 325.7073113; 1.3884343; 0.0311819; 18.2288898; 1.4307979
73.7894497; 180.1187907; 326.0095322; 1.4476319; 0.0283208; 18.3847581; 2.2163268
75.7837591; 178.1331393; 326.2003324; 1.5014590; 0.0255836; 18.6236252; 2.9098158
77.7780686; 176.1425149; 326.2888835; 1.5509935; 0.0246186; 18.9326586; -0.6747607
79.7723780; 174.1506516; 326.2797839; 1.5997927; 0.0250349; 18.8614474; -2.8237830
81.7666875; 172.1582697; 326.1705962; 1.6520371; 0.0272620; 18.5604742; -2.3790202
83.7609969; 170.1784171; 325.9537943; 1.7083857; 0.0293442; 18.3030653; -2.1071456
85.7553064; 168.2113305; 325.6211188; 1.7687918; 0.0309157; 18.0720114; -2.0012969
87.7496158; 166.2679574; 325.1676255; 1.8317186; 0.0320068; 17.8497951; -1.9463060
89.7439253; 164.3590052; 324.5924268; 1.8950518; 0.0315541; 17.6309987; -2.3631068
91.7382347; 162.4905308; 323.8982340; 1.9581658; 0.0319901; 17.3616411; -2.5188323
93.7325442; 160.6702211; 323.0864731; 2.0225536; 0.0324259; 17.0698541; -2.6616959
95.7268537; 158.9051892; 322.1587071; 2.0867427; 0.0318593; 16.7559968; -1.6052668
97.7211631; 157.2047093; 321.1184009; 2.1553976; 0.0385121; 16.5638350; -0.1710490
99.7154726; 155.5873876; 319.9493158; 2.2400227; 0.0438471; 16.5432277; -0.1710490
101.7097820; 154.0783621; 318.6458710; 2.3259202; 0.0423049; 16.5225946; 0.2802961
103.7040915; 152.6841202; 317.2225270; 2.4052055; 0.0368656; 16.5563923; 1.7233077
105.6984009; 151.3973640; 315.6992297; 2.4737882; 0.0329247; 16.7626891; 2.5729386
107.6927104; 150.2130598; 314.0934698; 2.5379288; 0.0313716; 17.0660545; 2.6809728
109.6870198; 149.1325174; 312.4195195; 2.5980094; 0.0289145; 17.3765242; 3.0807517
111.6813293; 148.1493318; 310.6842868; 2.6535346; 0.0269910; 17.7265772; 3.3221897
113.6756387; 147.2605970; 308.8976236; 2.7060249; 0.0256344; 18.0964772; 3.4005164
115.6699482; 146.4652790; 307.0701507; 2.7557524; 0.0242828; 18.4674268; 3.5052916
117.6642576; 145.7588402; 305.2049033; 2.8029153; 0.0229831; 18.8421635; 3.6184909
119.6585671; 145.1385567; 303.3089432; 2.8474761; 0.0217076; 19.2213398; 3.7489955
121.6528765; 144.6009137; 301.3889652; 2.8890882; 0.0200380; 19.6064586; 3.9078140
123.6471860; 144.1402803; 299.4484807; 2.9274011; 0.0183441; 20.0000000; 0.0000000
125.6414954; 143.7509488; 297.4925184; 2.9622448; 0.0166047; 20.0000000; 0.0000000
127.6358049; 143.4266214; 295.5247600; 2.9936757; 0.0149185; 20.0000000; 0.0000000
129.6301143; 143.1609757; 293.5481653; 3.0217626; 0.0132429; 20.0000000; 0.0000000
131.6244238; 142.9476514; 291.5655385; 3.0464965; 0.0115663; 20.0000000; 0.0000000
133.6187332; 142.7800659; 289.5780310; 3.0678882; 0.0098830; 20.0000000; 0.0000000
135.6130427; 142.6516991; 287.5878071; 3.0859150; 0.0081884; 20.0000000; 0.0000000
137.6073521; 142.5558652; 285.5961791; 3.1005403; 0.0064812; 20.0000000; 0.0000000
139.6016616; 142.4860402; 283.6025417; 3.1122091; 0.0052226; 20.0000000; 0.0000000
141.5959710; 142.4370088; 281.6088768; 3.1213989; 0.0040193; 20.0000000; 0.0000000
143.5902805; 142.4039710; 279.6153830; 3.1282585; 0.0028597; 20.0000000; 0.0000000
145.5845899; 142.3826469; 277.6209505; 3.1333355; 0.0022313; 20.0000000; 0.0000000
147.5788994; 142.3702990; 275.6269838; 3.1374503; 0.0021846; 20.0000000; 0.0000000
149.5732088; 142.3667285; 273.6326355; -3.1408576; 0.0027156; 20.0000000; 0.0000000
151.5675183; 142.3744124; 271.6387957; -3.1342096; 0.0039509; 20.0000000; 0.0000000
153.5618277; 142.3978137; 269.6447471; -3.1250794; 0.0052325; 20.0000000; 0.0000000
155.5561372; 142.4420461; 267.6503889; -3.1133132; 0.0065653; 20.0000000; 0.0000000
157.5504466; 142.5124029; 265.6577021; -3.0988183; 0.0079738; 20.0000000; 0.0000000
159.5447561; 142.6144641; 263.6659093; -3.0815003; 0.0094013; 20.0000000; 0.0000000
161.5390655; 142.7538672; 261.6762453; -3.0613047; 0.0108503; 20.0000000; 0.0000000
163.5333750; 142.9362610; 259.6904118; -3.0382146; 0.0123092; 20.0000000; 0.0000000
165.5276844; 143.1673732; 257.7094470; -3.0121994; 0.0137791; 20.0000000; 0.0000000
167.5219939; 143.4528073; 255.7357844; -2.9832399; 0.0152665; 20.0000000; 0.0000000
169.5163033; 143.7982312; 253.7714726; -2.9513093; 0.0167581; 20.0000000; -3.3601808
171.5106128; 144.2090925; 251.8198720; -2.9163950; 0.0182356; 19.6620833; -4.9928648
173.5049222; 144.6905125; 249.8850417; -2.8785672; 0.0197345; 19.1489656; -4.5792539
175.4992317; 145.2483083; 247.9700118; -2.8370283; 0.0219234; 18.6659579; -4.2305996
177.4935411; 145.8891879; 246.0814682; -2.7911357; 0.0240590; 18.2083425; -3.9177205
179.4878506; 146.6196451; 244.2265545; -2.7410419; 0.0262085; 17.7740666; -3.5883751
181.4821600; 147.4467052; 242.4109680; -2.6864846; 0.0285146; 17.3667723; -3.4342387
183.4764695; 148.3752023; 240.6460584; -2.6274922; 0.0303768; 16.9678199; -3.4339916
185.4707789; 149.4080966; 238.9417131; -2.5655214; 0.0318639; 16.5592883; -3.1979220
187.4650884; 150.5488176; 237.3048545; -2.4995764; 0.0342908; 16.1695620; -1.8281717
189.4593978; 151.7992803; 235.7506939; -2.4263424; 0.0406459; 15.9424859; -0.1584568
191.4537073; 153.1698510; 234.3051419; -2.3365033; 0.0473315; 15.9226516; -0.1584568
193.4480168; 154.6669492; 232.9862510; -2.2531610; 0.0362900; 15.9027925; 2.6642383
195.4423262; 156.2587067; 231.7795924; -2.1867081; 0.0325682; 16.2334667; 3.2527431
197.4366357; 157.9199746; 230.6828159; -2.1220526; 0.0317853; 16.6282709; 3.0385729
199.4309451; 159.6489137; 229.6908567; -2.0627009; 0.0276106; 16.9887934; 3.8506738
201.4252546; 161.4296293; 228.7982315; -2.0075589; 0.0288746; 17.4349641; 3.0327847
203.4195640; 163.2596070; 228.0089169; -1.9477464; 0.0310637; 17.7784869; 1.9840083
205.4138735; 165.1372981; 227.3336700; -1.8835110; 0.0333645; 17.9996680; 0.9878150
207.4081829; 167.0546400; 226.7832223; -1.8174013; 0.0329293; 18.1087842; 0.9965980
209.4024924; 169.0055141; 226.3594443; -1.7525898; 0.0312015; 18.2182084; 1.4366885
211.3968018; 170.9747865; 226.0583636; -1.6934022; 0.0282978; 18.3748066; 2.2346777
213.3911113; 172.9606244; 225.8686022; -1.6396503; 0.0255226; 18.6157674; 2.9386380
215.3854207; 174.9511950; 225.7808638; -1.5902685; 0.0245559; 18.9279662; -0.9599819
217.3797302; 176.9430750; 225.7905223; -1.5415621; 0.0249991; 18.8265478; -2.8614697
219.3740396; 178.9354113; 225.9001375; -1.4893499; 0.0272660; 18.5209500; -2.4245771
221.3683491; 180.9152386; 226.1173601; -1.4329902; 0.0293494; 18.2580085; -2.1610415
223.3626585; 182.8822509; 226.4504757; -1.3725689; 0.0309234; 18.0204135; -2.0623056
225.3569680; 184.8255233; 226.9044310; -1.3096339; 0.0320228; 17.7907154; -2.0132292
227.3512774; 186.7343047; 227.4802189; -1.2461128; 0.0317288; 17.5635859; -2.3697837
229.3455869; 188.6025656; 228.1755871; -1.1827887; 0.0318779; 17.2924083; -2.6197810
231.3398963; 190.4224707; 228.9879958; -1.1190024; 0.0321644; 16.9875860; -2.8497023
233.3342058; 192.1874494; 229.9157337; -1.0546741; 0.0322366; 16.6496757; -2.0501654
235.3285152; 193.8871270; 230.9563359; -0.9861953; 0.0376085; 16.4022673; -0.7124500
237.3228247; 195.5065322; 232.1234561; -0.9044838; 0.0430287; 16.3154123; -0.1659567
239.3171341; 197.0188398; 233.4231244; -0.8165432; 0.0451925; 16.2951141; -0.1659567
241.3114436; 198.4105582; 234.8489373; -0.7326768; 0.0380546; 16.2747904; 1.7549912
243.3057530; 199.6910578; 236.3777960; -0.6636722; 0.0324890; 16.4884443; 2.9973270
245.3000625; 200.8697343; 237.9873908; -0.6012474; 0.0301130; 16.8470766; 3.2758319
247.2943719; 201.9490227; 239.6617848; -0.5452481; 0.0260242; 17.2304972; 4.0881216
249.2886814; 202.9406035; 241.3916273; -0.4963212; 0.0243216; 17.6973443; 4.1868311
251.2829908; 203.8478159; 243.1700052; -0.4467985; 0.0252986; 18.1630303; 3.4479276
253.2773003; 204.6617455; 244.9893385; -0.3936040; 0.0281277; 18.5377490; 2.1191881
255.2716097; 205.3734878; 246.8524879; -0.3366342; 0.0268302; 18.7643484; 2.3329929
257.2659192; 205.9852602; 248.7510147; -0.2886724; 0.0212903; 19.0106862; 4.0796884
259.2602286; 206.5135324; 250.6736241; -0.2483283; 0.0191872; 19.4339526; 4.5173585
261.2545381; 206.9679177; 252.6155971; -0.2119307; 0.0174802; 19.8921224; 1.0789362
263.2488475; 207.3542537; 254.5721301; -0.1784220; 0.0161275; 20.0000000; 0.0000000
265.2431570; 207.6776186; 256.5400247; -0.1478306; 0.0145542; 20.0000000; 0.0000000
267.2374664; 207.9437336; 258.5165676; -0.1203413; 0.0130243; 20.0000000; 0.0000000
269.2317759; 208.1583863; 260.4990593; -0.0958646; 0.0115267; 20.0000000; 0.0000000
271.2260853; 208.3274631; 262.4864503; -0.0743775; 0.0100190; 20.0000000; 0.0000000
273.2203948; 208.4567810; 264.4766420; -0.0558949; 0.0085157; 20.0000000; 0.0000000
275.2147042; 208.5522600; 266.4682378; -0.0404126; 0.0070141; 20.0000000; 0.0000000
